contestID,problemID,rating,tags
854,A,919,"['brute force', 'constructive algorithms', 'math']"
854,B,1249,['constructive algorithms']
854,C,1533,[]
854,D,1993,['greedy']
854,E,2429,['data structures']
850,A,1759,"['brute force', 'geometry', 'math']"
850,B,2224,"['implementation', 'number theory']"
850,C,2224,"['bitmasks', 'dp', 'games']"
850,D,2801,"['dp', 'graphs', 'greedy', 'math']"
850,E,2789,"['bitmasks', 'brute force', 'divide and conquer', 'fft', 'math']"
850,F,2937,['math']
851,A,913,['implementation']
851,B,1516,"['geometry', 'math']"
851,C,1704,"['brute force', 'math']"
851,D,2219,['implementation']
851,E,2502,"['bitmasks', 'games']"
848,A,1455,['constructive algorithms']
848,B,1943,"['constructive algorithms', 'data structures', 'geometry', 'implementation', 'sortings', 'two pointers']"
848,C,2571,"['data structures', 'divide and conquer']"
848,D,3000,"['combinatorics', 'dp', 'flows', 'graphs']"
848,E,4000,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math']"
849,A,1197,['implementation']
849,B,1683,"['brute force', 'geometry']"
849,C,1579,['constructive algorithms']
849,D,2248,[]
849,E,2798,['data structures']
842,A,1401,"['brute force', 'two pointers']"
842,B,1169,['geometry']
842,C,1992,"['dfs and similar', 'graphs', 'math', 'number theory', 'trees']"
842,D,2086,"['binary search', 'data structures']"
842,E,2829,"['binary search', 'dfs and similar', 'divide and conquer', 'graphs', 'trees']"
843,A,1290,"['dfs and similar', 'dsu', 'implementation', 'math', 'sortings']"
843,B,2127,"['brute force', 'probabilities']"
843,C,2684,"['constructive algorithms', 'dfs and similar', 'graphs', 'math', 'trees']"
843,D,3521,"['graphs', 'shortest paths']"
843,E,3124,"['flows', 'graphs']"
844,A,1067,['implementation']
844,B,1411,"['combinatorics', 'math']"
844,C,1457,['dfs and similar']
844,D,2146,"['brute force', 'probabilities']"
844,E,2837,[]
841,A,1007,"['brute force', 'implementation']"
841,B,1310,"['games', 'math']"
841,C,1356,['greedy']
841,D,2144,"['dfs and similar', 'graphs']"
841,E,2767,[]
839,A,1096,['implementation']
839,B,2040,"['brute force', 'greedy', 'implementation']"
839,C,1531,"['dfs and similar', 'dp', 'probabilities', 'trees']"
839,D,2163,"['combinatorics', 'dp', 'math', 'number theory']"
839,E,2612,"['brute force', 'graphs', 'math', 'meet-in-the-middle']"
835,A,652,['math']
835,B,1189,['greedy']
835,C,1590,"['dp', 'implementation']"
835,D,1956,"['brute force', 'dp', 'hashing', 'strings']"
835,E,2460,"['binary search', 'constructive algorithms']"
835,F,2484,"['dfs and similar', 'dp', 'graphs', 'trees']"
833,A,1900,"['math', 'number theory']"
833,B,2192,"['binary search', 'data structures', 'dp', 'two pointers']"
833,C,2770,"['brute force', 'greedy']"
833,D,2927,"['data structures', 'divide and conquer', 'implementation', 'trees']"
833,E,4000,"['data structures', 'dp', 'sortings']"
834,A,1132,['implementation']
834,B,1241,"['data structures', 'implementation']"
834,C,1800,['math']
834,D,2327,"['data structures', 'divide and conquer', 'dp']"
834,E,4000,[]
832,A,894,"['games', 'math']"
832,B,1785,['implementation']
832,C,2673,"['binary search', 'implementation', 'math']"
832,D,1960,"['dfs and similar', 'trees']"
832,E,2650,['matrices']
830,A,1908,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']"
830,B,1597,"['data structures', 'implementation', 'sortings']"
830,C,2423,"['brute force', 'math', 'number theory', 'sortings', 'two pointers']"
830,D,2805,"['combinatorics', 'dp', 'trees']"
830,E,3458,"['constructive algorithms', 'implementation', 'math', 'trees']"
831,A,1269,['implementation']
831,B,898,"['implementation', 'strings']"
831,C,1735,['brute force']
831,D,1978,"['binary search', 'brute force', 'dp', 'greedy']"
831,E,2038,['data structures']
831,F,2977,[]
827,A,1878,"['data structures', 'greedy']"
827,B,1795,"['constructive algorithms', 'greedy', 'trees']"
827,C,2064,['data structures']
827,D,2742,"['data structures', 'dfs and similar', 'graphs', 'trees']"
827,E,2677,"['fft', 'math']"
827,F,3402,"['dp', 'shortest paths']"
828,A,1417,['implementation']
828,B,1478,['implementation']
828,C,1851,"['data structures', 'sortings']"
828,D,1843,"['constructive algorithms', 'greedy', 'trees']"
828,E,2305,['data structures']
828,F,2951,['data structures']
822,A,857,"['implementation', 'math', 'number theory']"
822,B,1278,"['brute force', 'implementation', 'strings']"
822,C,1809,"['binary search', 'greedy', 'implementation', 'sortings']"
822,D,1885,"['brute force', 'dp', 'greedy', 'math', 'number theory']"
822,E,2718,"['binary search', 'dp', 'hashing', 'string suffix structures']"
822,F,2679,"['constructive algorithms', 'dfs and similar', 'trees']"
815,A,1913,"['brute force', 'greedy', 'implementation']"
815,B,2203,"['brute force', 'combinatorics', 'constructive algorithms', 'math']"
815,C,2386,"['brute force', 'dp', 'trees']"
815,D,2788,"['binary search', 'combinatorics', 'data structures', 'geometry']"
815,E,2965,"['binary search', 'constructive algorithms']"
816,A,1246,"['brute force', 'implementation']"
816,B,1437,"['binary search', 'data structures', 'implementation']"
816,C,1767,"['brute force', 'greedy']"
816,D,2329,['combinatorics']
816,E,2552,"['dp', 'trees']"
814,A,1121,"['implementation', 'sortings']"
814,B,1559,['constructive algorithms']
814,C,1655,"['brute force', 'dp', 'strings', 'two pointers']"
814,D,1989,"['dfs and similar', 'dp', 'geometry', 'greedy', 'trees']"
814,E,2783,"['combinatorics', 'dp', 'graphs', 'shortest paths']"
812,A,1363,['implementation']
812,B,1653,"['bitmasks', 'brute force', 'dp']"
812,C,1538,['binary search']
812,D,2653,"['dfs and similar', 'graphs', 'implementation']"
812,E,2269,['games']
811,A,952,"['brute force', 'implementation']"
811,B,1440,"['implementation', 'sortings']"
811,C,1899,"['dp', 'implementation']"
811,D,2039,"['constructive algorithms', 'dfs and similar', 'graphs']"
811,E,2482,"['data structures', 'dsu', 'graphs']"
809,A,1452,"['math', 'sortings']"
809,B,2323,['binary search']
809,C,2598,"['combinatorics', 'divide and conquer', 'dp']"
809,D,2854,"['data structures', 'dp']"
809,E,3537,"['divide and conquer', 'math', 'number theory', 'trees']"
810,A,1107,"['implementation', 'math']"
810,B,1421,"['greedy', 'sortings']"
810,C,1576,"['implementation', 'math', 'sortings']"
810,D,2338,['binary search']
810,E,2915,"['divide and conquer', 'dp']"
794,A,851,"['brute force', 'implementation']"
794,B,1271,"['geometry', 'math']"
794,C,1799,"['games', 'greedy', 'sortings']"
794,D,2477,"['dfs and similar', 'graphs', 'hashing']"
794,E,2741,"['games', 'math']"
794,F,2770,['data structures']
794,G,4000,"['combinatorics', 'dp', 'math']"
799,A,1230,"['brute force', 'implementation']"
799,B,1409,"['data structures', 'implementation']"
799,C,1786,"['binary search', 'data structures']"
799,D,2126,"['brute force', 'dp', 'meet-in-the-middle']"
799,E,2579,"['data structures', 'greedy', 'two pointers']"
799,F,3347,['data structures']
799,G,3642,"['binary search', 'data structures', 'geometry']"
806,A,1710,"['binary search', 'math']"
806,B,2062,"['brute force', 'greedy']"
806,C,2206,"['binary search', 'greedy']"
806,D,2665,['graphs']
806,E,3009,['data structures']
806,F,4000,[]
807,A,992,"['implementation', 'sortings']"
807,B,1374,"['brute force', 'implementation']"
807,C,1721,"['binary search', 'math']"
807,D,2175,"['brute force', 'greedy']"
807,E,2379,"['binary search', 'greedy']"
807,F,4000,[]
804,A,1223,"['constructive algorithms', 'greedy', 'math']"
804,B,1430,"['greedy', 'implementation', 'math']"
804,C,2190,"['constructive algorithms', 'dfs and similar']"
804,D,2457,"['binary search', 'brute force', 'dfs and similar', 'dp', 'sortings', 'trees']"
804,E,2922,['constructive algorithms']
804,F,4000,"['combinatorics', 'dfs and similar', 'dp', 'graphs', 'number theory']"
805,A,1136,['math']
805,B,1035,['constructive algorithms']
805,C,1097,['constructive algorithms']
805,D,1454,[]
805,E,2466,"['constructive algorithms', 'dfs and similar', 'greedy']"
805,F,2748,"['graphs', 'probabilities', 'trees']"
793,A,1051,"['implementation', 'math']"
793,B,1654,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']"
793,C,2434,"['geometry', 'implementation', 'math', 'sortings']"
793,D,2096,"['dp', 'graphs', 'shortest paths']"
793,E,2939,"['constructive algorithms', 'dfs and similar', 'dp', 'trees']"
793,F,3046,"['data structures', 'divide and conquer', 'dp']"
793,G,4000,"['flows', 'graph matchings']"
798,A,1131,"['brute force', 'constructive algorithms', 'strings']"
798,B,1460,"['brute force', 'dp', 'strings']"
798,C,1720,"['dp', 'greedy', 'number theory']"
798,D,2341,"['constructive algorithms', 'sortings']"
798,E,2871,"['constructive algorithms', 'data structures', 'graphs', 'sortings']"
800,A,2076,"['binary search', 'greedy']"
800,B,1858,['geometry']
800,C,2246,['number theory']
800,D,2718,"['combinatorics', 'dp']"
800,E,3493,[]
801,A,1159,['brute force']
801,B,1002,"['constructive algorithms', 'greedy', 'strings']"
801,C,1871,"['binary search', 'math']"
801,D,1863,"['brute force', 'geometry', 'greedy']"
801,E,2635,[]
796,A,957,"['brute force', 'implementation']"
796,B,1392,['implementation']
796,C,1979,"['constructive algorithms', 'data structures', 'dp', 'trees']"
796,D,2067,"['constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees']"
796,E,2781,"['binary search', 'dp']"
796,F,4000,"['bitmasks', 'data structures', 'greedy']"
788,A,1572,"['dp', 'two pointers']"
788,B,2121,"['combinatorics', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']"
788,C,2285,"['dfs and similar', 'graphs', 'shortest paths']"
788,D,3096,"['constructive algorithms', 'divide and conquer']"
788,E,2931,['data structures']
789,A,1231,"['implementation', 'math']"
789,B,1737,"['brute force', 'implementation', 'math']"
789,C,1593,"['data structures', 'dp', 'two pointers']"
789,D,2360,['graphs']
789,E,2643,"['brute force', 'dfs and similar', 'dp', 'graph matchings', 'math']"
786,A,2016,"['dfs and similar', 'dp', 'games']"
786,B,2311,"['data structures', 'graphs', 'shortest paths']"
786,C,2341,"['data structures', 'divide and conquer']"
786,D,3507,"['data structures', 'dfs and similar', 'hashing', 'strings', 'trees']"
786,E,3155,"['data structures', 'flows', 'graphs', 'trees']"
787,A,1397,"['brute force', 'math']"
787,B,1447,"['greedy', 'implementation']"
787,C,2160,"['dp', 'games']"
787,D,2604,"['data structures', 'shortest paths']"
787,E,2648,"['data structures', 'trees']"
790,A,1707,"['constructive algorithms', 'greedy']"
790,B,1960,"['dfs and similar', 'divide and conquer', 'dp', 'trees']"
790,C,2460,['dp']
790,D,3151,['dp']
790,E,3383,[]
791,A,580,['implementation']
791,B,1628,"['dfs and similar', 'dsu', 'graphs']"
791,C,1616,"['constructive algorithms', 'greedy']"
791,D,2219,"['dfs and similar', 'dp', 'trees']"
791,E,2769,[]
785,A,581,"['implementation', 'strings']"
785,B,1225,"['greedy', 'sortings']"
785,C,1711,"['binary search', 'math']"
785,D,2203,"['combinatorics', 'math', 'number theory']"
785,E,2276,"['brute force', 'data structures']"
781,A,1469,"['brute force', 'constructive algorithms', 'dfs and similar', 'greedy', 'trees']"
781,B,1894,"['2-sat', 'brute force', 'graph matchings', 'greedy', 'implementation']"
781,C,2005,"['brute force', 'constructive algorithms', 'dfs and similar', 'graphs', 'trees']"
781,D,2393,"['bitmasks', 'brute force', 'dp', 'matrices']"
781,E,2711,['data structures']
781,F,4000,"['binary search', 'geometry', 'two pointers']"
782,A,924,['implementation']
782,B,1637,"['binary search', 'ternary search']"
782,C,1583,['dfs and similar']
782,D,1985,['greedy']
782,E,2314,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy']"
782,F,2973,['matrices']
780,A,751,['implementation']
780,B,1477,['binary search']
780,C,1388,['dfs and similar']
780,D,1637,"['2-sat', 'graphs', 'greedy', 'implementation']"
780,E,2024,"['dfs and similar', 'graphs']"
780,F,2234,"['bitmasks', 'graphs', 'matrices']"
780,G,2615,"['data structures', 'dp']"
780,H,4000,"['binary search', 'geometry', 'implementation', 'two pointers']"
778,A,1534,"['binary search', 'greedy', 'strings']"
778,B,1887,"['bitmasks', 'brute force', 'dfs and similar', 'expression parsing', 'implementation']"
778,C,2457,"['brute force', 'dfs and similar', 'dsu', 'hashing', 'trees']"
778,D,2692,['constructive algorithms']
778,E,2976,"['dp', 'sortings']"
779,A,1120,"['constructive algorithms', 'math']"
779,B,1192,"['brute force', 'greedy']"
779,C,1228,"['greedy', 'sortings']"
779,D,1652,"['binary search', 'strings']"
779,E,2064,"['data structures', 'expression parsing', 'greedy']"
779,F,2957,[]
777,A,1129,"['constructive algorithms', 'implementation']"
777,B,1399,"['data structures', 'dp', 'greedy', 'sortings']"
777,C,1639,"['binary search', 'dp', 'implementation', 'two pointers']"
777,D,1729,"['binary search', 'greedy', 'implementation', 'strings']"
777,E,2008,"['brute force', 'data structures', 'dp', 'greedy', 'sortings']"
776,A,894,['implementation']
776,B,1313,['number theory']
776,C,1874,"['binary search', 'data structures', 'math']"
776,D,2060,"['2-sat', 'dfs and similar', 'dsu', 'graphs']"
776,E,2091,"['math', 'number theory']"
776,F,2752,"['constructive algorithms', 'geometry', 'graphs', 'trees']"
776,G,2817,"['bitmasks', 'combinatorics', 'dp']"
768,A,1099,"['constructive algorithms', 'sortings']"
768,B,1704,"['constructive algorithms', 'dfs and similar', 'divide and conquer']"
768,C,1872,"['brute force', 'dp', 'implementation', 'sortings']"
768,D,2170,"['dp', 'math', 'probabilities']"
768,E,2047,"['dp', 'games']"
768,F,2493,"['brute force', 'combinatorics', 'math', 'number theory', 'probabilities']"
768,G,3283,['data structures']
767,A,1259,"['data structures', 'implementation']"
767,B,2037,"['brute force', 'greedy']"
767,C,2052,"['dfs and similar', 'graphs', 'greedy', 'trees']"
767,D,2026,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']"
767,E,2621,['greedy']
765,A,950,"['implementation', 'math']"
765,B,1243,"['implementation', 'strings']"
765,C,1333,['math']
765,D,1775,"['constructive algorithms', 'dsu', 'math']"
765,E,2206,"['dfs and similar', 'dp', 'implementation', 'trees']"
765,F,3074,['data structures']
765,G,3319,"['brute force', 'dp', 'math', 'meet-in-the-middle', 'number theory']"
766,A,1100,"['constructive algorithms', 'strings']"
766,B,1215,"['constructive algorithms', 'geometry', 'greedy', 'math', 'number theory', 'sortings']"
766,C,1762,"['brute force', 'dp', 'greedy', 'strings']"
766,D,2021,"['data structures', 'dfs and similar', 'dsu', 'graphs']"
766,E,2254,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'dp', 'math', 'trees']"
763,A,1749,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']"
763,B,2081,"['constructive algorithms', 'geometry']"
763,C,2713,"['brute force', 'implementation', 'math', 'number theory']"
763,D,2972,"['data structures', 'graphs', 'hashing', 'shortest paths', 'trees']"
763,E,2815,"['data structures', 'divide and conquer', 'dsu']"
764,A,857,"['brute force', 'implementation', 'math']"
764,B,1087,"['constructive algorithms', 'implementation']"
764,C,1666,"['dfs and similar', 'graphs', 'implementation', 'trees']"
764,D,2178,[]
764,E,2661,[]
756,A,1560,"['constructive algorithms', 'dfs and similar']"
756,B,1598,"['binary search', 'dp']"
756,C,2244,['data structures']
756,D,2317,"['brute force', 'combinatorics', 'dp', 'string suffix structures']"
756,E,3299,"['combinatorics', 'dp', 'math']"
756,F,3477,"['expression parsing', 'math', 'number theory']"
759,A,1486,"['dfs and similar', 'dsu']"
759,B,1518,"['binary search', 'dp', 'greedy', 'two pointers']"
759,C,2123,"['binary search', 'data structures']"
759,D,2373,['dp']
759,E,3080,"['dp', 'math']"
759,F,4000,[]
760,A,932,"['implementation', 'math']"
760,B,1550,"['binary search', 'greedy']"
760,C,1725,"['dfs and similar', 'graphs']"
760,D,1857,"['binary search', 'dp', 'two pointers']"
760,E,2506,[]
760,F,2939,[]
758,A,611,"['implementation', 'math']"
758,B,1288,['implementation']
758,C,1814,"['binary search', 'implementation', 'math']"
758,D,2012,"['dp', 'greedy', 'strings']"
758,E,2822,"['dfs and similar', 'greedy', 'trees']"
758,F,2530,"['brute force', 'math', 'number theory']"
755,A,924,"['brute force', 'graphs', 'math']"
755,B,1253,"['binary search', 'data structures', 'games', 'greedy', 'sortings']"
755,C,1367,"['dfs and similar', 'dsu', 'graphs', 'trees']"
755,D,2130,['data structures']
755,E,2454,"['constructive algorithms', 'graphs', 'shortest paths']"
755,F,2620,"['bitmasks', 'dp', 'greedy']"
755,G,3273,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']"
757,A,1147,['implementation']
757,B,1527,"['greedy', 'math', 'number theory']"
757,C,2015,"['data structures', 'hashing', 'sortings', 'strings']"
757,D,2228,"['bitmasks', 'dp']"
757,E,2445,"['brute force', 'combinatorics', 'dp', 'number theory']"
757,F,2813,"['data structures', 'graphs', 'shortest paths']"
757,G,4000,"['data structures', 'divide and conquer', 'graphs', 'trees']"
754,A,1407,"['constructive algorithms', 'greedy', 'implementation']"
754,B,1275,"['brute force', 'implementation']"
754,C,2157,"['brute force', 'constructive algorithms', 'dp', 'implementation', 'strings']"
754,D,2070,"['binary search', 'data structures', 'greedy', 'sortings']"
754,E,4000,"['bitmasks', 'brute force', 'fft']"
750,A,812,"['binary search', 'brute force', 'implementation', 'math']"
750,B,1392,['implementation']
750,C,1714,"['binary search', 'greedy', 'math']"
